Numero,Prenom,Nom,Match,Action,Niveau,Nb_actions
21,Chiara,Muratet,CASTRES I,DUEL,2,3.0
22,Charlotte,Quilici,CASTRES I,DUEL,2,4.0
23,Candice,Barret,CASTRES I,DUEL,2,2.0
1,Justine,Pradel,CASTRES I,DUEL,3,1.0
4,Elea,Marzura,CASTRES I,DUEL,3,3.0
7,Thiziri-Jades,Touabi,CASTRES I,DUEL,3,2.0
10,Maelys,Onillon,CASTRES I,DUEL,3,4.0
11,Keona,Aveilla,CASTRES I,DUEL,3,3.0
12,Pauline,Joigneaux,CASTRES I,DUEL,3,8.0
14,Eva,Sundheimer,CASTRES I,DUEL,3,13.0
15,Alessia,Coste,CASTRES I,DUEL,3,2.0
19,Maelle,Bonne,CASTRES I,DUEL,3,1.0
21,Chiara,Muratet,CASTRES I,DUEL,3,2.0
22,Charlotte,Quilici,CASTRES I,DUEL,3,9.0
6,Elsa,Moutinho,CASTRES I,PASSE,0,1.0
9,Lou,Cambus,CASTRES I,PASSE,0,2.0
10,Maelys,Onillon,CASTRES I,PASSE,0,1.0
12,Pauline,Joigneaux,CASTRES I,PASSE,0,1.0
15,Alessia,Coste,CASTRES I,PASSE,0,1.0
18,Sara-Lyna,Makouf,CASTRES I,PASSE,0,1.0
9,Lou,Cambus,CASTRES I,PASSE,1,1.0
12,Pauline,Joigneaux,CASTRES I,PASSE,1,1.0
15,Alessia,Coste,CASTRES I,PASSE,1,1.0
7,Thiziri-Jades,Touabi,CASTRES I,PASSE,2,1.0
9,Lou,Cambus,CASTRES I,PASSE,2,11.0
10,Maelys,Onillon,CASTRES I,PASSE,2,1.0
12,Pauline,Joigneaux,CASTRES I,PASSE,2,1.0
13,Mado,Bidard,CASTRES I,PASSE,2,1.0
1,Justine,Pradel,CASTRES I,PASSE,3,1.0
2,Lizea,Subra,CASTRES I,PASSE,3,1.0
3,Mathilde,Lacombre,CASTRES I,PASSE,3,1.0
4,Elea,Marzura,CASTRES I,PASSE,3,1.0
5,Sofaia,Fono,CASTRES I,PASSE,3,7.0
6,Elsa,Moutinho,CASTRES I,PASSE,3,1.0
9,Lou,Cambus,CASTRES I,PASSE,3,34.0
10,Maelys,Onillon,CASTRES I,PASSE,3,9.0
11,Keona,Aveilla,CASTRES I,PASSE,3,1.0
12,Pauline,Joigneaux,CASTRES I,PASSE,3,4.0
13,Mado,Bidard,CASTRES I,PASSE,3,3.0
15,Alessia,Coste,CASTRES I,PASSE,3,2.0
18,Sara-Lyna,Makouf,CASTRES I,PASSE,3,4.0
20,Heloïse,Seletti,CASTRES I,PASSE,3,5.0
22,Charlotte,Quilici,CASTRES I,PASSE,3,2.0
23,Candice,Barret,CASTRES I,PASSE,3,1.0
3,Mathilde,Lacombre,CASTRES I,PLAQUAGE,0,1.0
6,Elsa,Moutinho,CASTRES I,PLAQUAGE,0,1.0
8,Agathe,Lacaze,CASTRES I,PLAQUAGE,0,2.0
9,Lou,Cambus,CASTRES I,PLAQUAGE,0,1.0
10,Maelys,Onillon,CASTRES I,PLAQUAGE,0,1.0
19,Maelle,Bonne,CASTRES I,PLAQUAGE,0,1.0
22,Charlotte,Quilici,CASTRES I,PLAQUAGE,0,1.0
1,Justine,Pradel,CASTRES I,PLAQUAGE,1,1.0
2,Lizea,Subra,CASTRES I,PLAQUAGE,1,2.0
3,Mathilde,Lacombre,CASTRES I,PLAQUAGE,1,2.0
4,Elea,Marzura,CASTRES I,PLAQUAGE,1,1.0
5,Sofaia,Fono,CASTRES I,PLAQUAGE,1,2.0
6,Elsa,Moutinho,CASTRES I,PLAQUAGE,1,2.0
7,Thiziri-Jades,Touabi,CASTRES I,PLAQUAGE,1,2.0
8,Agathe,Lacaze,CASTRES I,PLAQUAGE,1,2.0
9,Lou,Cambus,CASTRES I,PLAQUAGE,1,5.0
10,Maelys,Onillon,CASTRES I,PLAQUAGE,1,3.0
11,Keona,Aveilla,CASTRES I,PLAQUAGE,1,1.0
12,Pauline,Joigneaux,CASTRES I,PLAQUAGE,1,2.0
13,Mado,Bidard,CASTRES I,PLAQUAGE,1,1.0
14,Eva,Sundheimer,CASTRES I,PLAQUAGE,1,1.0
15,Alessia,Coste,CASTRES I,PLAQUAGE,1,3.0
18,Sara-Lyna,Makouf,CASTRES I,PLAQUAGE,1,2.0
19,Maelle,Bonne,CASTRES I,PLAQUAGE,1,6.0
1,Justine,Pradel,CASTRES I,PLAQUAGE,2,2.0
4,Elea,Marzura,CASTRES I,PLAQUAGE,2,1.0
6,Elsa,Moutinho,CASTRES I,PLAQUAGE,2,1.0
7,Thiziri-Jades,Touabi,CASTRES I,PLAQUAGE,2,3.0
8,Agathe,Lacaze,CASTRES I,PLAQUAGE,2,2.0
9,Lou,Cambus,CASTRES I,PLAQUAGE,2,1.0
10,Maelys,Onillon,CASTRES I,PLAQUAGE,2,5.0
14,Eva,Sundheimer,CASTRES I,PLAQUAGE,2,1.0
15,Alessia,Coste,CASTRES I,PLAQUAGE,2,2.0
16,Doriane,Crassous,CASTRES I,PLAQUAGE,2,1.0
18,Sara-Lyna,Makouf,CASTRES I,PLAQUAGE,2,1.0
19,Maelle,Bonne,CASTRES I,PLAQUAGE,2,4.0
23,Candice,Barret,CASTRES I,PLAQUAGE,2,1.0
1,Justine,Pradel,CASTRES I,PLAQUAGE,3,3.0
3,Mathilde,Lacombre,CASTRES I,PLAQUAGE,3,1.0
5,Sofaia,Fono,CASTRES I,PLAQUAGE,3,2.0
7,Thiziri-Jades,Touabi,CASTRES I,PLAQUAGE,3,1.0
8,Agathe,Lacaze,CASTRES I,PLAQUAGE,3,1.0
9,Lou,Cambus,CASTRES I,PLAQUAGE,3,1.0
10,Maelys,Onillon,CASTRES I,PLAQUAGE,3,4.0
16,Doriane,Crassous,CASTRES I,PLAQUAGE,3,1.0
23,Candice,Barret,CASTRES I,PLAQUAGE,3,2.0
1,Justine,Pradel,CASTRES I,RUCK,0,5.0
2,Lizea,Subra,CASTRES I,RUCK,0,3.0
3,Mathilde,Lacombre,CASTRES I,RUCK,0,3.0
4,Elea,Marzura,CASTRES I,RUCK,0,2.0
5,Sofaia,Fono,CASTRES I,RUCK,0,8.0
6,Elsa,Moutinho,CASTRES I,RUCK,0,7.0
7,Thiziri-Jades,Touabi,CASTRES I,RUCK,0,5.0
8,Agathe,Lacaze,CASTRES I,RUCK,0,1.0
9,Lou,Cambus,CASTRES I,RUCK,0,1.0
10,Maelys,Onillon,CASTRES I,RUCK,0,5.0
11,Keona,Aveilla,CASTRES I,RUCK,0,1.0
12,Pauline,Joigneaux,CASTRES I,RUCK,0,3.0
14,Eva,Sundheimer,CASTRES I,RUCK,0,1.0
15,Alessia,Coste,CASTRES I,RUCK,0,1.0
16,Doriane,Crassous,CASTRES I,RUCK,0,3.0
17,Malia,Taofifenua,CASTRES I,RUCK,0,1.0
18,Sara-Lyna,Makouf,CASTRES I,RUCK,0,5.0
19,Maelle,Bonne,CASTRES I,RUCK,0,4.0
23,Candice,Barret,CASTRES I,RUCK,0,1.0
3,Mathilde,Lacombre,CASTRES I,RUCK,1,1.0
4,Elea,Marzura,CASTRES I,RUCK,1,1.0
6,Elsa,Moutinho,CASTRES I,RUCK,1,1.0
7,Thiziri-Jades,Touabi,CASTRES I,RUCK,1,1.0
8,Agathe,Lacaze,CASTRES I,RUCK,1,1.0
10,Maelys,Onillon,CASTRES I,RUCK,1,1.0
13,Mado,Bidard,CASTRES I,RUCK,1,1.0
15,Alessia,Coste,CASTRES I,RUCK,1,1.0
19,Maelle,Bonne,CASTRES I,RUCK,1,1.0
20,Heloïse,Seletti,CASTRES I,RUCK,1,1.0
1,Justine,Pradel,CASTRES I,RUCK,2,1.0
2,Lizea,Subra,CASTRES I,RUCK,2,1.0
4,Elea,Marzura,CASTRES I,RUCK,2,1.0
5,Sofaia,Fono,CASTRES I,RUCK,2,1.0
7,Thiziri-Jades,Touabi,CASTRES I,RUCK,2,2.0
8,Agathe,Lacaze,CASTRES I,RUCK,2,1.0
10,Maelys,Onillon,CASTRES I,RUCK,2,2.0
13,Mado,Bidard,CASTRES I,RUCK,2,2.0
1,Justine,Pradel,CASTRES I,RUCK,3,3.0
2,Lizea,Subra,CASTRES I,RUCK,3,3.0
3,Mathilde,Lacombre,CASTRES I,RUCK,3,6.0
4,Elea,Marzura,CASTRES I,RUCK,3,1.0
5,Sofaia,Fono,CASTRES I,RUCK,3,2.0
6,Elsa,Moutinho,CASTRES I,RUCK,3,8.0
7,Thiziri-Jades,Touabi,CASTRES I,RUCK,3,5.0
8,Agathe,Lacaze,CASTRES I,RUCK,3,5.0
9,Lou,Cambus,CASTRES I,RUCK,3,1.0
10,Maelys,Onillon,CASTRES I,RUCK,3,5.0
12,Pauline,Joigneaux,CASTRES I,RUCK,3,1.0
13,Mado,Bidard,CASTRES I,RUCK,3,6.0
15,Alessia,Coste,CASTRES I,RUCK,3,9.0
16,Doriane,Crassous,CASTRES I,RUCK,3,5.0
17,Malia,Taofifenua,CASTRES I,RUCK,3,2.0
18,Sara-Lyna,Makouf,CASTRES I,RUCK,3,3.0
19,Maelle,Bonne,CASTRES I,RUCK,3,2.0
20,Heloïse,Seletti,CASTRES I,RUCK,3,1.0
22,Charlotte,Quilici,CASTRES I,RUCK,3,1.0
23,Candice,Barret,CASTRES I,RUCK,3,3.0
10,Maelys,Onillon,CASTRES I,JAP,0,1.0
13,Mado,Bidard,CASTRES I,JAP,1,1.0
10,Maelys,Onillon,CASTRES I,JAP,2,1.0
10,Maelys,Onillon,CASTRES I,JAP,3,2.0
11,Keona,Aveilla,CASTRES I,JAP,3,1.0
9,Lou,Cambus,CASTRES I,RECEPTION JAP,0,1.0
11,Keona,Aveilla,CASTRES I,RECEPTION JAP,0,1.0
14,Eva,Sundheimer,CASTRES I,RECEPTION JAP,0,1.0
7,Thiziri-Jades,Touabi,CASTRES I,RECEPTION JAP,1,2.0
13,Mado,Bidard,CASTRES I,RECEPTION JAP,1,1.0
14,Eva,Sundheimer,CASTRES I,RECEPTION JAP,1,1.0
15,Alessia,Coste,CASTRES I,RECEPTION JAP,1,1.0
21,Chiara,Muratet,CASTRES I,RECEPTION JAP,1,1.0
22,Charlotte,Quilici,CASTRES I,RECEPTION JAP,1,1.0
8,Agathe,Lacaze,CASTRES I,RECEPTION JAP,3,1.0
11,Keona,Aveilla,CASTRES I,RECEPTION JAP,3,1.0
12,Pauline,Joigneaux,CASTRES I,RECEPTION JAP,3,2.0
15,Alessia,Coste,CASTRES I,RECEPTION JAP,3,5.0
18,Sara-Lyna,Makouf,CASTRES I,RECEPTION JAP,3,1.0
21,Chiara,Muratet,CASTRES I,RECEPTION JAP,3,1.0
22,Charlotte,Quilici,CASTRES I,RECEPTION JAP,3,1.0
23,Candice,Barret,CASTRES I,RECEPTION JAP,3,1.0
1,Justine,Pradel,BAYONNE I,DUEL,0,3.0
4,Eva,Ould-Hadda,BAYONNE I,DUEL,0,1.0
5,Candice,Barret,BAYONNE I,DUEL,0,6.0
7,Elsa,Moutinho,BAYONNE I,DUEL,0,1.0
8,Agathe,Lacaze,BAYONNE I,DUEL,0,1.0
9,Alexia,Cazalbou,BAYONNE I,DUEL,0,1.0
12,Maelys,Onillon,BAYONNE I,DUEL,0,1.0
13,Jeanne,Beheregaray,BAYONNE I,DUEL,0,2.0
15,Jade,Guindé,BAYONNE I,DUEL,0,1.0
16,Arwen,Lavuia,BAYONNE I,DUEL,0,1.0
22,Alessia,Coste,BAYONNE I,DUEL,0,2.0
1,Justine,Pradel,BAYONNE I,DUEL,1,1.0
2,Mathilde,Lacombre,BAYONNE I,DUEL,1,2.0
3,Malia,Taofifenua,BAYONNE I,DUEL,1,1.0
4,Eva,Ould-Hadda,BAYONNE I,DUEL,1,2.0
5,Candice,Barret,BAYONNE I,DUEL,1,1.0
6,Moea,Lickel,BAYONNE I,DUEL,1,1.0
9,Alexia,Cazalbou,BAYONNE I,DUEL,1,1.0
10,Heloïse,Seletti,BAYONNE I,DUEL,1,1.0
12,Maelys,Onillon,BAYONNE I,DUEL,1,3.0
22,Alessia,Coste,BAYONNE I,DUEL,1,1.0
23,Lisa,Montoux,BAYONNE I,DUEL,1,1.0
1,Justine,Pradel,BAYONNE I,DUEL,2,3.0
2,Mathilde,Lacombre,BAYONNE I,DUEL,2,4.0
3,Malia,Taofifenua,BAYONNE I,DUEL,2,6.0
4,Eva,Ould-Hadda,BAYONNE I,DUEL,2,3.0
5,Candice,Barret,BAYONNE I,DUEL,2,9.0
6,Moea,Lickel,BAYONNE I,DUEL,2,4.0
7,Elsa,Moutinho,BAYONNE I,DUEL,2,3.0
8,Agathe,Lacaze,BAYONNE I,DUEL,2,1.0
10,Heloïse,Seletti,BAYONNE I,DUEL,2,4.0
11,Mado,Bidard,BAYONNE I,DUEL,2,1.0
12,Maelys,Onillon,BAYONNE I,DUEL,2,5.0
13,Jeanne,Beheregaray,BAYONNE I,DUEL,2,2.0
14,Chiara,Muratet,BAYONNE I,DUEL,2,1.0
15,Jade,Guindé,BAYONNE I,DUEL,2,1.0
16,Arwen,Lavuia,BAYONNE I,DUEL,2,1.0
17,Thiziri-Jades,Touabi,BAYONNE I,DUEL,2,4.0
18,Sara-Lyna,Makouf,BAYONNE I,DUEL,2,2.0
20,Alice,Henaux,BAYONNE I,DUEL,2,3.0
21,Zoe,Pages,BAYONNE I,DUEL,2,1.0
23,Lisa,Montoux,BAYONNE I,DUEL,2,1.0
2,Mathilde,Lacombre,BAYONNE I,DUEL,3,1.0
3,Malia,Taofifenua,BAYONNE I,DUEL,3,12.0
4,Eva,Ould-Hadda,BAYONNE I,DUEL,3,2.0
5,Candice,Barret,BAYONNE I,DUEL,3,2.0
7,Elsa,Moutinho,BAYONNE I,DUEL,3,2.0
8,Agathe,Lacaze,BAYONNE I,DUEL,3,1.0
9,Alexia,Cazalbou,BAYONNE I,DUEL,3,2.0
11,Mado,Bidard,BAYONNE I,DUEL,3,4.0
12,Maelys,Onillon,BAYONNE I,DUEL,3,6.0
13,Jeanne,Beheregaray,BAYONNE I,DUEL,3,9.0
14,Chiara,Muratet,BAYONNE I,DUEL,3,3.0
15,Jade,Guindé,BAYONNE I,DUEL,3,8.0
16,Arwen,Lavuia,BAYONNE I,DUEL,3,2.0
19,Maelle,Bonne,BAYONNE I,DUEL,3,3.0
20,Alice,Henaux,BAYONNE I,DUEL,3,1.0
21,Zoe,Pages,BAYONNE I,DUEL,3,3.0
22,Alessia,Coste,BAYONNE I,DUEL,3,3.0
1,Justine,Pradel,BAYONNE I,PASSE,0,1.0
5,Candice,Barret,BAYONNE I,PASSE,0,1.0
9,Alexia,Cazalbou,BAYONNE I,PASSE,0,1.0
10,Heloïse,Seletti,BAYONNE I,PASSE,0,2.0
5,Candice,Barret,BAYONNE I,PASSE,1,1.0
9,Alexia,Cazalbou,BAYONNE I,PASSE,1,1.0
10,Heloïse,Seletti,BAYONNE I,PASSE,1,1.0
12,Maelys,Onillon,BAYONNE I,PASSE,1,1.0
1,Justine,Pradel,BAYONNE I,PASSE,2,1.0
3,Malia,Taofifenua,BAYONNE I,PASSE,2,1.0
7,Elsa,Moutinho,BAYONNE I,PASSE,2,1.0
9,Alexia,Cazalbou,BAYONNE I,PASSE,2,13.0
11,Mado,Bidard,BAYONNE I,PASSE,2,2.0
14,Chiara,Muratet,BAYONNE I,PASSE,2,1.0
18,Sara-Lyna,Makouf,BAYONNE I,PASSE,2,1.0
19,Maelle,Bonne,BAYONNE I,PASSE,2,1.0
20,Alice,Henaux,BAYONNE I,PASSE,2,4.0
1,Justine,Pradel,BAYONNE I,PASSE,3,5.0
2,Mathilde,Lacombre,BAYONNE I,PASSE,3,1.0
3,Malia,Taofifenua,BAYONNE I,PASSE,3,1.0
4,Eva,Ould-Hadda,BAYONNE I,PASSE,3,4.0
5,Candice,Barret,BAYONNE I,PASSE,3,2.0
6,Moea,Lickel,BAYONNE I,PASSE,3,2.0
8,Agathe,Lacaze,BAYONNE I,PASSE,3,2.0
9,Alexia,Cazalbou,BAYONNE I,PASSE,3,18.0
10,Heloïse,Seletti,BAYONNE I,PASSE,3,14.0
11,Mado,Bidard,BAYONNE I,PASSE,3,3.0
12,Maelys,Onillon,BAYONNE I,PASSE,3,6.0
15,Jade,Guindé,BAYONNE I,PASSE,3,3.0
17,Thiziri-Jades,Touabi,BAYONNE I,PASSE,3,2.0
20,Alice,Henaux,BAYONNE I,PASSE,3,17.0
21,Zoe,Pages,BAYONNE I,PASSE,3,1.0
22,Alessia,Coste,BAYONNE I,PASSE,3,2.0
1,Justine,Pradel,BAYONNE I,PLAQUAGE,0,2.0
2,Mathilde,Lacombre,BAYONNE I,PLAQUAGE,0,2.0
5,Candice,Barret,BAYONNE I,PLAQUAGE,0,1.0
11,Mado,Bidard,BAYONNE I,PLAQUAGE,0,3.0
12,Maelys,Onillon,BAYONNE I,PLAQUAGE,0,4.0
16,Arwen,Lavuia,BAYONNE I,PLAQUAGE,0,1.0
18,Sara-Lyna,Makouf,BAYONNE I,PLAQUAGE,0,3.0
20,Alice,Henaux,BAYONNE I,PLAQUAGE,0,2.0
1,Justine,Pradel,BAYONNE I,PLAQUAGE,1,3.0
2,Mathilde,Lacombre,BAYONNE I,PLAQUAGE,1,2.0
3,Malia,Taofifenua,BAYONNE I,PLAQUAGE,1,1.0
4,Eva,Ould-Hadda,BAYONNE I,PLAQUAGE,1,1.0
5,Candice,Barret,BAYONNE I,PLAQUAGE,1,3.0
6,Moea,Lickel,BAYONNE I,PLAQUAGE,1,1.0
7,Elsa,Moutinho,BAYONNE I,PLAQUAGE,1,3.0
8,Agathe,Lacaze,BAYONNE I,PLAQUAGE,1,1.0
9,Alexia,Cazalbou,BAYONNE I,PLAQUAGE,1,3.0
10,Heloïse,Seletti,BAYONNE I,PLAQUAGE,1,4.0
11,Mado,Bidard,BAYONNE I,PLAQUAGE,1,1.0
13,Jeanne,Beheregaray,BAYONNE I,PLAQUAGE,1,1.0
14,Chiara,Muratet,BAYONNE I,PLAQUAGE,1,1.0
16,Arwen,Lavuia,BAYONNE I,PLAQUAGE,1,2.0
17,Thiziri-Jades,Touabi,BAYONNE I,PLAQUAGE,1,1.0
20,Alice,Henaux,BAYONNE I,PLAQUAGE,1,2.0
21,Zoe,Pages,BAYONNE I,PLAQUAGE,1,1.0
23,Lisa,Montoux,BAYONNE I,PLAQUAGE,1,1.0
2,Mathilde,Lacombre,BAYONNE I,PLAQUAGE,2,3.0
3,Malia,Taofifenua,BAYONNE I,PLAQUAGE,2,1.0
4,Eva,Ould-Hadda,BAYONNE I,PLAQUAGE,2,1.0
6,Moea,Lickel,BAYONNE I,PLAQUAGE,2,2.0
7,Elsa,Moutinho,BAYONNE I,PLAQUAGE,2,1.0
8,Agathe,Lacaze,BAYONNE I,PLAQUAGE,2,2.0
9,Alexia,Cazalbou,BAYONNE I,PLAQUAGE,2,3.0
10,Heloïse,Seletti,BAYONNE I,PLAQUAGE,2,1.0
14,Chiara,Muratet,BAYONNE I,PLAQUAGE,2,4.0
15,Jade,Guindé,BAYONNE I,PLAQUAGE,2,1.0
16,Arwen,Lavuia,BAYONNE I,PLAQUAGE,2,1.0
18,Sara-Lyna,Makouf,BAYONNE I,PLAQUAGE,2,2.0
21,Zoe,Pages,BAYONNE I,PLAQUAGE,2,1.0
23,Lisa,Montoux,BAYONNE I,PLAQUAGE,2,2.0
1,Justine,Pradel,BAYONNE I,PLAQUAGE,3,2.0
2,Mathilde,Lacombre,BAYONNE I,PLAQUAGE,3,1.0
3,Malia,Taofifenua,BAYONNE I,PLAQUAGE,3,2.0
8,Agathe,Lacaze,BAYONNE I,PLAQUAGE,3,1.0
12,Maelys,Onillon,BAYONNE I,PLAQUAGE,3,3.0
14,Chiara,Muratet,BAYONNE I,PLAQUAGE,3,1.0
23,Lisa,Montoux,BAYONNE I,PLAQUAGE,3,1.0
3,Malia,Taofifenua,BAYONNE I,RUCK,0,1.0
4,Eva,Ould-Hadda,BAYONNE I,RUCK,0,3.0
5,Candice,Barret,BAYONNE I,RUCK,0,6.0
6,Moea,Lickel,BAYONNE I,RUCK,0,2.0
7,Elsa,Moutinho,BAYONNE I,RUCK,0,1.0
8,Agathe,Lacaze,BAYONNE I,RUCK,0,1.0
9,Alexia,Cazalbou,BAYONNE I,RUCK,0,1.0
10,Heloïse,Seletti,BAYONNE I,RUCK,0,1.0
12,Maelys,Onillon,BAYONNE I,RUCK,0,1.0
13,Jeanne,Beheregaray,BAYONNE I,RUCK,0,1.0
14,Chiara,Muratet,BAYONNE I,RUCK,0,1.0
17,Thiziri-Jades,Touabi,BAYONNE I,RUCK,0,1.0
18,Sara-Lyna,Makouf,BAYONNE I,RUCK,0,2.0
19,Maelle,Bonne,BAYONNE I,RUCK,0,2.0
22,Alessia,Coste,BAYONNE I,RUCK,0,1.0
23,Lisa,Montoux,BAYONNE I,RUCK,0,1.0
1,Justine,Pradel,BAYONNE I,RUCK,1,1.0
4,Eva,Ould-Hadda,BAYONNE I,RUCK,1,2.0
6,Moea,Lickel,BAYONNE I,RUCK,1,1.0
8,Agathe,Lacaze,BAYONNE I,RUCK,1,1.0
9,Alexia,Cazalbou,BAYONNE I,RUCK,1,2.0
16,Arwen,Lavuia,BAYONNE I,RUCK,1,1.0
18,Sara-Lyna,Makouf,BAYONNE I,RUCK,1,2.0
19,Maelle,Bonne,BAYONNE I,RUCK,1,1.0
20,Alice,Henaux,BAYONNE I,RUCK,1,1.0
4,Eva,Ould-Hadda,BAYONNE I,RUCK,2,1.0
22,Alessia,Coste,BAYONNE I,RUCK,2,1.0
1,Justine,Pradel,BAYONNE I,RUCK,3,11.0
2,Mathilde,Lacombre,BAYONNE I,RUCK,3,4.0
3,Malia,Taofifenua,BAYONNE I,RUCK,3,1.0
4,Eva,Ould-Hadda,BAYONNE I,RUCK,3,14.0
5,Candice,Barret,BAYONNE I,RUCK,3,4.0
6,Moea,Lickel,BAYONNE I,RUCK,3,13.0
7,Elsa,Moutinho,BAYONNE I,RUCK,3,12.0
8,Agathe,Lacaze,BAYONNE I,RUCK,3,6.0
9,Alexia,Cazalbou,BAYONNE I,RUCK,3,3.0
10,Heloïse,Seletti,BAYONNE I,RUCK,3,3.0
11,Mado,Bidard,BAYONNE I,RUCK,3,3.0
12,Maelys,Onillon,BAYONNE I,RUCK,3,5.0
13,Jeanne,Beheregaray,BAYONNE I,RUCK,3,6.0
16,Arwen,Lavuia,BAYONNE I,RUCK,3,7.0
17,Thiziri-Jades,Touabi,BAYONNE I,RUCK,3,6.0
18,Sara-Lyna,Makouf,BAYONNE I,RUCK,3,2.0
19,Maelle,Bonne,BAYONNE I,RUCK,3,4.0
21,Zoe,Pages,BAYONNE I,RUCK,3,2.0
22,Alessia,Coste,BAYONNE I,RUCK,3,2.0
23,Lisa,Montoux,BAYONNE I,RUCK,3,2.0
12,Maelys,Onillon,BAYONNE I,JAP,0,2.0
12,Maelys,Onillon,BAYONNE I,JAP,1,2.0
15,Jade,Guindé,BAYONNE I,JAP,1,1.0
15,Jade,Guindé,BAYONNE I,JAP,2,2.0
14,Chiara,Muratet,BAYONNE I,JAP,3,1.0
15,Jade,Guindé,BAYONNE I,JAP,3,1.0
1,Justine,Pradel,BAYONNE I,RECEPTION JAP,0,1.0
11,Mado,Bidard,BAYONNE I,RECEPTION JAP,0,1.0
14,Chiara,Muratet,BAYONNE I,RECEPTION JAP,0,1.0
1,Justine,Pradel,BAYONNE I,RECEPTION JAP,1,1.0
6,Moea,Lickel,BAYONNE I,RECEPTION JAP,1,1.0
10,Heloïse,Seletti,BAYONNE I,RECEPTION JAP,1,1.0
11,Mado,Bidard,BAYONNE I,RECEPTION JAP,1,3.0
15,Jade,Guindé,BAYONNE I,RECEPTION JAP,1,3.0
11,Mado,Bidard,BAYONNE I,RECEPTION JAP,2,1.0
1,Justine,Pradel,BAYONNE I,RECEPTION JAP,3,1.0
2,Mathilde,Lacombre,BAYONNE I,RECEPTION JAP,3,1.0
5,Candice,Barret,BAYONNE I,RECEPTION JAP,3,1.0
6,Moea,Lickel,BAYONNE I,RECEPTION JAP,3,2.0
10,Heloïse,Seletti,BAYONNE I,RECEPTION JAP,3,1.0
14,Chiara,Muratet,BAYONNE I,RECEPTION JAP,3,1.0
15,Jade,Guindé,BAYONNE I,RECEPTION JAP,3,4.0
22,Alessia,Coste,BAYONNE I,RECEPTION JAP,3,2.0
2,Doriane,Crassous,AURILLAC I,DUEL,0,1.0
3,Lizea,Subra,AURILLAC I,DUEL,0,1.0
4,Sofaia,Fono,AURILLAC I,DUEL,0,3.0
5,Candice,Barret,AURILLAC I,DUEL,0,1.0
6,Zoe,Toustou,AURILLAC I,DUEL,0,2.0
7,Elsa,Moutinho,AURILLAC I,DUEL,0,1.0
8,Sara-Lyna,Makouf,AURILLAC I,DUEL,0,4.0
9,Lou,Cambus,AURILLAC I,DUEL,0,1.0
10,Alexia,Cazalbou,AURILLAC I,DUEL,0,3.0
11,Charlotte,Quilici,AURILLAC I,DUEL,0,1.0
13,Maelle,Bonne,AURILLAC I,DUEL,0,1.0
14,Keona,Aveilla,AURILLAC I,DUEL,0,1.0
16,Elea,Marzura,AURILLAC I,DUEL,0,1.0
18,Moea,Lickel,AURILLAC I,DUEL,0,1.0
22,Pauline,Joigneaux,AURILLAC I,DUEL,0,1.0
4,Sofaia,Fono,AURILLAC I,DUEL,1,1.0
8,Sara-Lyna,Makouf,AURILLAC I,DUEL,1,1.0
10,Alexia,Cazalbou,AURILLAC I,DUEL,1,1.0
11,Charlotte,Quilici,AURILLAC I,DUEL,1,1.0
12,Alice,Bouvet,AURILLAC I,DUEL,1,1.0
13,Maelle,Bonne,AURILLAC I,DUEL,1,1.0
14,Keona,Aveilla,AURILLAC I,DUEL,1,1.0
15,Chiara,Muratet,AURILLAC I,DUEL,1,2.0
1,Thiziri-Jades,Touabi,AURILLAC I,DUEL,2,2.0
2,Doriane,Crassous,AURILLAC I,DUEL,2,5.0
3,Lizea,Subra,AURILLAC I,DUEL,2,1.0
4,Sofaia,Fono,AURILLAC I,DUEL,2,5.0
5,Candice,Barret,AURILLAC I,DUEL,2,6.0
6,Zoe,Toustou,AURILLAC I,DUEL,2,6.0
7,Elsa,Moutinho,AURILLAC I,DUEL,2,3.0
8,Sara-Lyna,Makouf,AURILLAC I,DUEL,2,2.0
9,Lou,Cambus,AURILLAC I,DUEL,2,5.0
10,Alexia,Cazalbou,AURILLAC I,DUEL,2,4.0
11,Charlotte,Quilici,AURILLAC I,DUEL,2,3.0
12,Alice,Bouvet,AURILLAC I,DUEL,2,6.0
13,Maelle,Bonne,AURILLAC I,DUEL,2,4.0
14,Keona,Aveilla,AURILLAC I,DUEL,2,2.0
15,Chiara,Muratet,AURILLAC I,DUEL,2,1.0
16,Elea,Marzura,AURILLAC I,DUEL,2,1.0
17,Manon,Marchesin,AURILLAC I,DUEL,2,2.0
18,Moea,Lickel,AURILLAC I,DUEL,2,2.0
19,Lise,Llach,AURILLAC I,DUEL,2,1.0
22,Pauline,Joigneaux,AURILLAC I,DUEL,2,2.0
3,Lizea,Subra,AURILLAC I,DUEL,3,1.0
4,Sofaia,Fono,AURILLAC I,DUEL,3,1.0
5,Candice,Barret,AURILLAC I,DUEL,3,3.0
6,Zoe,Toustou,AURILLAC I,DUEL,3,7.0
7,Elsa,Moutinho,AURILLAC I,DUEL,3,1.0
8,Sara-Lyna,Makouf,AURILLAC I,DUEL,3,2.0
10,Alexia,Cazalbou,AURILLAC I,DUEL,3,3.0
11,Charlotte,Quilici,AURILLAC I,DUEL,3,3.0
12,Alice,Bouvet,AURILLAC I,DUEL,3,2.0
13,Maelle,Bonne,AURILLAC I,DUEL,3,2.0
14,Keona,Aveilla,AURILLAC I,DUEL,3,4.0
